url,status,pos,neg,margin,blur,save,reason
https://www.tiktok.com/api/img/?itemId=7451542351606025505&location=0&aid=1988,error,,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7451542351606025505&location=0&aid=1988
https://medicalgrace-bodrum.com/wp-content/uploads/2023/08/YL-Bodrum-Konsept.png,rejected,0.24353405833244324,0.17452484369277954,0.0690092146396637,782.8104927544057,,clip_threshold
https://www.travel4medical.nl/wp-content/uploads/sites/16/2019/03/MG_5681_maslak_innegebaeude_01.jpg,rejected,,,,,,too_small 448x299
https://medicalgrace-bodrum.com/wp-content/uploads/2023/07/bodrum-exosome-1300x731.png,rejected,0.20497363805770874,0.1770351082086563,0.02793852984905243,254.6672107041825,,clip_threshold
https://avatars.mds.yandex.net/get-altay/14238289/2a000001945620f014ed0691aade741767b6/L_height,rejected,,,,,,too_small 500x375
https://www.reneclinic.com/content/files/reha-hoca-9e1b4024.webp,rejected,0.2337874472141266,0.15804074704647064,0.07574670016765594,109.79149939450393,,clip_threshold
https://www.aestheticbodrum.com/psulicky/2024/03/Hair-Transplant-Didim-1-1024x682-1-e1747752281791.jpg,rejected,,,,,,too_small 600x400
https://www.hairtransplantbodrum.com/wp-content/uploads/2022/10/hop.jpg-1024x324.webp,rejected,,,,,,too_small 1024x324
https://bodrumestetikhair.com/images/2018/01/14/yuzestetigi.jpg,rejected,,,,,,blur=64.4 < 100.0
https://bodrumestetikhair.com/images/2018/01/14/fue.jpg,rejected,0.24514353275299072,0.21680067479610443,0.02834285795688629,182.06101020082906,,clip_threshold
https://www.aestheticbodrum.com/psulicky/2024/03/Hair-Transplant-Didim-2-1024x682-1.jpg,rejected,0.28133460879325867,0.19209188222885132,0.08924272656440735,216.40935231438596,,clip_threshold
https://www.estetikabodrum.com/site_document/sayfa_img/SKBCI4X6S_resim_19_4_2022_23_s.jpg,rejected,,,,,,too_small 400x400
https://bodrumestetik.com/wp-content/uploads/2022/11/cropped-logo-gul.png,rejected,,,,,,too_small 1420x482
https://www.estetikabodrum.com/site_document/sayfa_img/G8X3J1G2O_resim_22_2_2021_13_s.jpg,rejected,,,,,,too_small 400x400
http://www.aestheticbodrum.com/psulicky/2023/06/botox-in-bodrum-1024x576-1-e1740380823715.jpg,rejected,,,,,,too_small 600x338
